state,date,modal_price,normalized_price_per_kg,arrival_quantity,market_count,variety_count,record_count,price_lag_1,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_7,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_30,arrival_lag_1,arrival_rolling_mean_7,arrival_rolling_mean_30,arrival_momentum_7,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_7cm_mean,precipitation_rolling_sum_7,temp_rolling_mean_7,humidity_rolling_mean_7,soil_moisture_rolling_mean_7,year,month,day,iso_week,day_of_year,quarter,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,is_rabi_sowing_window,is_rabi_growth_window,is_rabi_harvest_window,is_procurement_window,target_next_day_price,target_next_7d_avg_price,created_at,wheat_yield_kg_per_hectare,wheat_production_million_tonnes,wheat_area_million_hectare,cpi_inflation_rate,policy_repo_rate,government_buffer_wheat_stock,government_buffer_wheat_stock_norm,wheat_central_pool_exports,global_wheat_benchmark_srw_usd_mt,global_wheat_benchmark_hrw_usd_mt,global_wheat_benchmark_avg_usd_mt,wheat_driver_composite_score,wheat_driver_domestic_score,wheat_driver_weather_score,wheat_driver_global_score,wheat_driver_policy_score,wheat_driver_price_adjustment_pct,msp_inr_quintal,cost_of_production_inr_quintal,margin_over_cost_percent,procurement_actual_lmt,procurement_estimated_lmt,progressive_area_sown_lakh_hectare,final_area_previous_season_lakh_hectare
Bihar,2024-01-04,2550.0,25.5,60.0,1,1,1,2550.0,,,,2546.8446601941746,,6.310679611650585,,60.0,56.5875,,,16.9,22.5,13.3,0.0,0.0,8.6,11.91,2.1,83.0,0.25,0.273,17.2,0.0,15.25,84.25,0.247,2024,1,4,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06861473800213404,0.9976432316860063,0,1,0,0,2550.0,2546.8446601941746,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Karnataka,2024-01-04,4015.294117647059,40.15294117647059,85.0,4,3,4,3993.2105263157896,,,,3992.4471573655924,,78.56007903986762,,114.0,119.5,,,22.3,27.3,18.2,0.9,0.9,11.1,17.46,3.53,75.0,0.14,0.185,23.9,0.9,22.375,65.0,0.13575,2024,1,4,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06861473800213404,0.9976432316860063,0,1,0,0,3953.9565217391305,3962.2480347883265,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Gujarat,2024-01-05,2741.750457484446,27.417504574844457,819.6999999999999,45,17,53,2691.1922443860954,,,,2719.4323948391466,,26.50696444115922,,1020.68,841.406,,,17.8,25.5,13.1,0.0,0.0,12.5,15.67,3.13,68.0,0.19,0.199,19.8,0.0,19.2,69.6,0.1754,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2754.786205043565,2720.5820229976975,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Rajasthan,2024-01-05,2574.937388193202,25.749373881932023,1173.8999999999999,41,6,42,2502.046501972182,,,,2510.989093557707,,67.47719532689236,,481.7,753.02,,,10.9,17.5,6.3,0.0,0.0,10.4,13.9,2.05,83.0,0.216,0.226,13.0,0.0,11.559999999999999,83.0,0.1934,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2516.001437814522,2529.092136538568,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
NCT of Delhi,2024-01-05,2553.0,25.529999999999998,12.3,1,1,1,2600.0,,,,2526.0,,90.5704145954958,,20.8,13.533333333333333,,,11.7,17.2,7.3,0.1,0.1,9.7,7.51,1.33,85.0,0.228,0.229,13.3,0.1,11.200000000000001,84.0,0.22633333333333336,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2534.0,2562.3333333333335,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttrakhand,2024-01-05,2309.800295857988,23.098002958579883,1014.0,2,1,2,2180.0,,,,2209.9500739644973,,66.6085306921617,,2.0,256.9,,,11.1,17.2,6.3,0.0,0.0,8.0,12.12,1.86,76.0,0.34,0.349,10.2,0.0,11.125,80.25,0.346,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2150.0,2203.7000739644973,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-01-05,2473.127931201147,24.73127931201147,12000.2,125,2,125,2474.288884880913,,,,2478.96281109404,,5.278648889212853,,9980.1,10896.16,,,14.8,21.2,10.9,0.0,0.0,9.7,11.3,1.92,86.0,0.286,0.271,16.1,10.200000000000001,14.2,84.8,0.2712,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2488.089377772449,2480.791445508961,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Maharashtra,2024-01-05,2819.5933333333332,28.195933333333333,450.0,54,4,55,2818.182897862233,,,,2823.2624956106606,,14.41090504305395,,421.0,413.4,,,21.6,27.9,16.5,0.0,0.0,10.1,15.18,3.18,71.0,0.298,0.306,22.6,1.9,21.240000000000002,68.0,0.2934,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2833.4444444444443,2824.6287349268996,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-01-05,2614.1098265895957,26.14109826589596,17.3,3,2,3,2404.44,,,,2412.3874566473987,,150.38831416642952,,7.5,9.275,,,20.6,27.4,14.5,0.0,0.0,9.4,16.5,3.26,70.0,0.234,0.264,21.7,0.0,20.4,70.0,0.238,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2435.9999999999995,2426.3874566473987,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Karnataka,2024-01-05,3953.9565217391305,39.539565217391306,23.0,5,4,5,4015.294117647059,,,,3984.7490302403,,70.17884524732857,,85.0,100.2,,,22.3,28.5,17.1,0.0,0.0,15.3,17.89,3.76,75.0,0.147,0.184,23.9,0.9,22.36,67.0,0.138,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,3701.375,3910.0734278306613,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Bihar,2024-01-05,2550.0,25.5,60.0,1,1,1,2550.0,,,,2547.4757281553398,,5.64444343834908,,60.0,57.27,,,17.3,23.5,12.4,0.0,0.0,9.2,11.49,2.02,87.0,0.249,0.273,17.8,0.0,15.66,84.8,0.2474,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2521.081081081081,2541.691944371556,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
West Bengal,2024-01-05,2532.6843198338524,25.326843198338526,96.3,12,4,13,2595.7705396208066,,,,2478.4987654615575,,132.67224688110898,,102.85,87.322,,,18.8,25.5,13.5,0.0,0.0,9.4,14.32,2.69,77.0,0.216,0.248,19.0,0.0,17.619999999999997,78.0,0.22000000000000003,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2477.573476183582,2507.400814192703,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Madhya Pradesh,2024-01-05,2480.662310344192,24.80662310344192,5424.3,75,6,87,2431.5946474908314,,,,2442.999629454622,,47.46531174597544,,4885.920001,3098.6239996000004,,,17.2,21.1,14.3,2.0,2.0,10.7,9.58,1.72,90.0,0.407,0.345,18.3,9.2,18.36,84.6,0.3444,2024,1,5,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2475.2971500557055,2441.0330891630547,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
NCT of Delhi,2024-01-06,2534.0,25.34,14.5,1,1,1,2553.0,,,,2528.0,,74.05853540724841,,12.3,13.775,,,11.6,16.9,6.3,0.0,0.0,9.0,9.25,1.52,82.0,0.236,0.23,13.1,0.1,11.3,83.5,0.22875,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2545.0,2558.0,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Gujarat,2024-01-06,2754.786205043565,27.54786205043565,781.59,44,15,51,2741.750457484446,,,,2725.324696539883,,27.756272211932778,,819.6999999999999,831.4366666666666,,,18.5,25.8,13.9,0.0,0.0,15.3,15.83,3.46,65.0,0.19,0.2,19.7,0.0,19.083333333333332,68.83333333333333,0.17783333333333332,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2746.0816377864116,2724.8319587958167,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-01-06,2488.089377772449,24.8808937777245,11677.4,124,2,124,2473.127931201147,,,,2480.4839055404414,,6.014455683244644,,12000.2,11026.366666666667,,,14.9,20.2,11.0,2.2,2.2,8.9,9.45,1.67,86.0,0.303,0.28,15.6,12.400000000000002,14.316666666666668,85.0,0.2765,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2476.595394998015,2480.0921037571366,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Madhya Pradesh,2024-01-06,2475.2971500557055,24.752971500557056,4547.079999,73,5,81,2480.662310344192,,,,2448.3825495548026,,44.45469185748198,,5424.3,3340.033332833333,,,17.1,22.0,14.1,0.2,0.2,11.3,10.5,1.91,87.0,0.421,0.354,18.3,9.4,18.150000000000002,85.0,0.35716666666666663,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2439.8932359829178,2440.843113633032,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Maharashtra,2024-01-06,2833.4444444444443,28.334444444444443,369.0,45,4,47,2819.5933333333332,,,,2824.9594870829583,,13.543191192264572,,450.0,406.0,,,21.1,26.4,17.5,3.3,3.3,12.5,13.85,2.74,78.0,0.311,0.305,22.6,5.199999999999999,21.21666666666667,69.66666666666667,0.29633333333333334,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2595.4,2786.4239457724166,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-01-06,2435.9999999999995,24.359999999999996,6.0,3,3,3,2614.1098265895957,,,,2417.109965317919,,130.66749488331524,,17.3,8.620000000000001,,,20.3,25.9,15.4,0.0,0.0,9.7,13.68,2.74,73.0,0.232,0.262,21.6,0.0,20.380000000000003,70.6,0.23679999999999998,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2490.0,2439.109965317919,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Karnataka,2024-01-06,3701.375,37.01375,80.0,6,6,6,3953.9565217391305,,,,3937.52002520025,,131.61888070727989,,23.0,96.83333333333333,,,22.6,27.9,18.5,1.4,1.4,14.5,17.15,3.52,74.0,0.15,0.185,23.8,2.3,22.400000000000002,68.16666666666667,0.14,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,3960.805194805195,3918.5287223264168,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Bihar,2024-01-06,2521.081081081081,25.21081081081081,1.85,2,1,2,2550.0,,,,2543.07662030963,,11.899608918451584,,60.0,48.03333333333333,,,17.4,21.1,15.6,1.4,1.4,8.9,5.48,1.01,91.0,0.273,0.277,17.9,1.4,15.950000000000001,85.83333333333333,0.25166666666666665,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2550.0,2543.07662030963,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
West Bengal,2024-01-06,2477.573476183582,24.775734761835817,69.07,11,4,12,2532.6843198338524,,,,2478.344550581895,,118.66626634119824,,96.3,84.28,,,19.3,26.1,13.6,0.0,0.0,8.5,13.51,2.65,76.0,0.215,0.247,19.6,0.0,17.900000000000002,77.66666666666667,0.21916666666666665,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2468.1235870384326,2500.854609666991,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttrakhand,2024-01-06,2150.0,21.5,1.0,1,1,1,2309.800295857988,,,,2197.960059171598,,63.610726645717655,,1014.0,205.71999999999997,,,10.2,17.5,4.5,0.0,0.0,7.7,12.25,1.86,76.0,0.337,0.347,10.0,0.0,10.94,79.4,0.3442,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2175.0,2197.960059171598,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Rajasthan,2024-01-06,2516.001437814522,25.16001437814522,556.4,33,5,34,2574.937388193202,,,,2511.824484267176,,60.38811784756727,,1173.8999999999999,720.25,,,11.0,18.0,6.3,0.0,0.0,9.9,14.07,2.15,82.0,0.227,0.235,13.3,0.0,11.466666666666667,82.83333333333333,0.19899999999999998,2024,1,6,1,6,1,1,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2441.5797101449275,2514.5067321396277,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Maharashtra,2024-01-07,2595.4,25.953999999999997,40.0,10,3,10,2833.4444444444443,,,,2792.165274642535,2792.165274642535,87.64171919528283,87.64171919528283,369.0,353.7142857142857,353.7142857142857,,21.7,28.2,16.5,0.0,0.0,13.5,16.37,3.51,70.0,0.301,0.309,23.1,5.199999999999999,21.285714285714285,69.71428571428571,0.297,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2831.412631578947,2792.8509008876354,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Rajasthan,2024-01-07,2441.5797101449275,24.41579710144927,27.6,3,1,3,2516.001437814522,,,,2501.789516535426,2501.789516535426,61.186937788636996,61.186937788636996,556.4,621.3,621.3,,10.9,18.1,5.7,0.0,0.0,7.9,14.28,2.19,82.0,0.233,0.238,13.3,0.0,11.385714285714286,82.71428571428571,0.20385714285714288,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2624.630608218238,2530.238714436572,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
West Bengal,2024-01-07,2468.1235870384326,24.681235870384324,26.54,7,4,8,2477.573476183582,,,,2476.8844129328286,2476.8844129328286,108.39584702905537,108.39584702905537,69.07,76.03142857142858,76.03142857142858,,19.2,25.8,14.9,0.0,0.0,8.4,13.64,2.59,82.0,0.212,0.245,20.1,0.0,18.085714285714285,78.28571428571429,0.21814285714285714,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2467.4847422412677,2496.0874857490307,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttrakhand,2024-01-07,2175.0,21.75,1.5,1,1,1,2150.0,,,,2194.133382642998,,57.66212235986621,,1.0,171.6833333333333,,,12.0,18.1,7.0,0.0,0.0,7.0,12.24,1.92,72.0,0.339,0.346,10.1,0.0,11.116666666666667,78.16666666666667,0.3433333333333333,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2180.0,2194.9667159763317,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Bihar,2024-01-07,2550.0,25.5,60.0,1,1,1,2521.081081081081,,,,2544.0656745511114,2544.0656745511114,11.173548006708694,11.173548006708694,1.85,49.74285714285714,49.74285714285714,,17.4,23.1,13.1,0.2,0.2,12.2,11.17,2.08,85.0,0.275,0.278,18.3,1.5999999999999999,16.157142857142855,85.71428571428571,0.255,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2560.0,2545.494245979683,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-01-07,2490.0,24.9,13.3,1,1,1,2435.9999999999995,,,,2429.2583044315993,,120.60136083225098,,6.0,9.4,,,21.1,27.4,15.6,0.0,0.0,9.3,16.34,3.34,71.0,0.232,0.263,22.0,0.0,20.5,70.66666666666667,0.236,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2097.6237623762377,2382.195598160972,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Madhya Pradesh,2024-01-07,2439.8932359829178,24.398932359829175,871.08,21,3,21,2475.2971500557055,,,,2447.169790473105,2447.169790473105,40.70804812627859,40.70804812627859,4547.079999,2987.325713857143,2987.325713857143,,15.3,18.8,12.5,0.1,0.1,12.2,5.07,0.96,92.0,0.414,0.363,17.0,9.5,17.742857142857144,86.0,0.36528571428571427,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2517.97911049402,2451.86254175603,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
NCT of Delhi,2024-01-07,2545.0,25.45,23.0,1,1,1,2534.0,,,,2531.4,,64.58560211068718,,14.5,15.62,,,11.4,17.5,6.1,0.0,0.0,7.1,12.7,1.92,81.0,0.248,0.237,13.2,0.1,11.32,83.0,0.2326,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2493.0,2545.0,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-01-07,2476.595394998015,24.76595394998015,5038.0,52,2,52,2488.089377772449,,,,2479.9284040343805,2479.9284040343805,5.683731558939019,5.683731558939019,11677.4,10170.885714285714,10170.885714285714,,14.5,20.5,9.6,0.0,0.0,7.9,12.86,2.11,82.0,0.289,0.282,15.8,12.400000000000002,14.342857142857143,84.57142857142857,0.2782857142857143,2024,1,7,1,7,1,1,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2494.676847327114,2482.1756385528474,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Bihar,2024-01-08,2560.0,25.6,80.0,1,1,1,2550.0,2550.0,,,2545.494245979683,2546.0574652322225,12.606148268744354,11.779242862653133,60.0,52.6,53.525,20.0,16.8,22.2,12.4,0.0,0.0,12.6,12.52,2.2,84.0,0.271,0.283,18.0,1.5999999999999999,16.685714285714287,85.57142857142857,0.259,2024,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2549.6062992125985,2547.2410543276683,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-01-08,2097.6237623762377,20.976237623762376,10.1,4,3,4,2490.0,,,,2381.8819412808334,2381.8819412808334,166.82988948800045,166.82988948800045,13.3,9.5,9.5,,21.0,27.9,14.8,0.0,0.0,10.4,16.54,3.38,69.0,0.232,0.263,22.0,0.0,20.571428571428573,70.42857142857143,0.23542857142857146,2024,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2725.7383279044516,2431.2731309814694,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-01-08,2494.676847327114,24.946768473271142,13506.0,126,2,126,2476.595394998015,2478.9462056978437,,,2482.1756385528474,2481.7719594459722,7.906013025162514,7.408063499791419,5038.0,10144.185714285715,10587.775,-186.89999999999964,13.5,20.4,8.6,0.0,0.0,9.4,13.45,2.16,84.0,0.283,0.282,15.5,12.400000000000002,14.257142857142858,84.71428571428571,0.2844285714285714,2024,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2494.106386440678,2483.6291713507817,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
Rajasthan,2024-01-08,2624.630608218238,26.246306082182386,1165.7,42,6,43,2441.5797101449275,2425.4862229102164,,,2530.238714436572,2517.1446529957775,65.91066086623552,71.38101009552308,27.6,695.5428571428572,689.35,519.7,12.7,19.7,7.2,0.0,0.0,10.8,13.94,2.21,84.0,0.233,0.24,14.1,0.0,11.385714285714286,83.57142857142857,0.21228571428571433,2024,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797,0,1,0,0,2596.7252824858756,2548.305536172343,2026-04-06T08:06:59.079896Z,3521.0,110.6,31.4,5.64914318907925,,163.53,,0.0,247.861774719,283.91,265.88588735950003,62.650443,52.135456,66.106159,57.107922,45.734535,0.808223,2275.0,1128.0,102.0,,,,
